time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
31.86513,-0.0959,1.2934,1.9486,283.4882,297.8983,59.0739
31.87804,-0.0914,1.2495,1.9535,281.0078,276.0705,80.6234
31.88941,-0.0876,1.2178,1.9595,280.9955,257.3267,99.2567
31.89869,-0.0845,1.1894,1.9661,282.1127,242.2603,114.3323
31.9101,-0.0997,1.2956,1.9291,284.6194,228.0228,128.54
31.92047,-0.0968,1.2618,1.9326,287.3677,219.6082,137.0705
31.93245,-0.0957,1.2189,1.9423,291.3103,212.3612,144.7261
31.95672,-0.0954,1.1817,1.955,295.0355,208.2191,149.3443
31.97026,-0.0959,1.0994,1.9983,304.4014,202.2838,156.6759
31.9794,-0.1001,1.3071,1.8872,310.8662,199.966,160.1317
31.98875,-0.0995,1.2614,1.8972,315.4532,198.7839,161.8304
31.99867,-0.098,1.221,1.9096,319.667,198.0701,162.9855
32.00994,-0.0713,1.2654,1.9205,325.1277,197.6269,164.1683
32.02095,-0.0719,1.2251,1.9347,329.6953,197.4811,165.1409
32.03138,-0.0734,1.1821,1.9551,334.8445,197.522,166.2711
32.04302,-0.076,1.1439,1.9781,339.7133,197.715,167.4638
32.05493,-0.0799,1.1164,1.9988,343.5183,197.8722,168.7077
32.06483,-0.0883,1.0884,2.0259,347.8409,197.9868,170.6925
32.07673,-0.0984,1.0693,2.0495,351.2307,198.1023,172.7022
32.08784,-0.0436,1.2516,1.8981,354.9677,198.0664,175.059
32.09837,-0.0481,1.2278,1.9071,357.8102,197.9058,176.7986
32.10935,-0.0504,1.2024,1.917,0.9544,197.4446,178.6142
32.12223,-0.0037,1.2391,1.9225,3.7932,196.7608,179.9997
32.13264,0.0002,1.2224,1.927,5.907,195.9592,180.8719
32.14338,0.0059,1.2046,1.9322,8.2095,194.7472,181.9381
32.15438,0.0123,1.1912,1.9364,9.9609,193.5572,182.5793
32.16547,0.0199,1.177,1.9427,11.9431,192.0959,183.3314
32.17637,0.024,1.1671,1.9486,13.4114,190.9058,184.2686
32.18804,0.0265,1.1573,1.957,15.0004,189.6705,185.515
32.19862,0.0203,1.2374,1.9783,16.2086,188.6445,186.5388
32.20967,0.0228,1.2335,1.9863,17.4086,187.3953,187.8406
32.22175,0.0239,1.2356,1.9941,17.9822,186.1175,189.4173
32.23254,0.0599,1.2526,2.0502,17.5701,185.1711,191.2995
32.24416,0.0521,1.2684,2.056,16.1392,184.2256,194.2393
32.25491,0.0461,1.2884,2.0599,13.9662,183.4132,196.4565
32.26572,0.0433,1.3231,2.0612,9.5808,182.3671,197.8622
32.27667,0.081,1.2849,2.1513,3.7701,181.4175,197.7114
32.28801,0.0917,1.3373,2.1358,354.4115,180.2294,195.8927
32.29871,0.109,1.4089,2.1228,342.68,179.2657,192.9111
32.30957,0.123,1.4826,2.1204,331.4806,178.6499,190.5083
32.32142,0.1394,1.5855,2.1363,316.3909,178.0303,187.6496
32.33323,0.1533,1.6776,2.1716,302.6519,176.5276,186.2466
32.34335,0.0999,1.3092,2.2991,284.9867,174.7563,184.1391
32.35642,0.1288,1.3846,2.2569,270.4206,238.9113,116.228
32.36639,0.1666,1.4866,2.2372,286.8314,346.2924,4.3099
32.37745,0.1106,1.2973,2.327,297.3074,348.4477,0.4913
32.38831,0.0775,1.3212,2.3161,303.5633,357.0076,354.6053
32.39925,0.0558,1.3313,2.3154,307.0585,0.5607,354.235
32.41268,0.0426,1.3236,2.3248,308.4203,0.6748,359.1624
32.42195,0.0431,1.3076,2.3352,308.9225,357.2404,8.4742
32.43167,0.0474,1.2942,2.3423,309.0765,354.0813,15.6806
32.44291,0.0477,1.2758,2.3518,308.6567,351.7727,22.1212
32.45455,0.0381,1.196,2.2987,307.6578,351.2577,24.41
32.46546,0.0343,1.1781,2.3075,306.0817,351.5679,23.8232
32.47776,0.036,1.1688,2.3106,305.0209,351.9026,21.1122
32.48838,-0.0372,1.1599,2.1754,304.4892,351.8742,16.6004
32.49883,-0.0194,1.163,2.1663,304.4989,351.5102,13.2289
32.5098,0.0023,1.1644,2.1561,304.5562,350.8518,9.7787
32.52094,0.0216,1.1632,2.1484,304.6473,349.9258,7.5673
32.53288,0.0356,1.1593,2.1446,304.6515,348.7461,7.0314
32.54341,0.0492,1.1517,2.143,304.5748,346.8772,7.9558
32.55478,0.0575,1.1439,2.143,304.4921,345.2502,9.522
32.56549,-0.0974,1.1038,2.0863,304.3403,343.6555,11.8109
32.57684,-0.0968,1.0919,2.0895,304.1965,342.501,13.8882
32.58821,-0.096,1.0783,2.0933,304.0542,341.0918,16.4419
32.59977,-0.1273,1.1809,2.0423,303.9716,339.7057,18.8461
32.60995,-0.1267,1.1713,2.0434,303.8986,338.5687,20.5901
32.62125,-0.1236,1.1626,2.043,303.8097,337.2855,22.1886
32.63293,-0.1199,1.1573,2.0413,303.7012,336.3466,23.1101
32.64367,-0.1141,1.1521,2.0386,303.4792,335.3089,23.8708
32.65519,-0.1068,1.1484,2.0351,303.2493,334.3255,24.3475
32.66641,-0.1,1.1457,2.032,303.0613,333.469,24.7155
32.67717,-0.1437,1.2192,2.0257,302.8578,332.2802,25.3769
32.68823,-0.1381,1.2166,2.0217,302.7163,331.2569,26.0943
