time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
41.65852,0.4462,1.1478,2.5041,13.4555,39.9021,30.8828
41.67081,0.4474,1.148,2.5042,12.6856,40.1939,30.1462
41.68174,0.4468,1.1457,2.4899,15.6861,40.014,32.9245
41.69115,0.4505,1.1489,2.4891,15.0015,40.1721,32.924
41.70196,0.4529,1.1512,2.4884,14.5609,40.217,32.878
41.71267,0.455,1.153,2.483,16.0989,39.9781,31.8789
41.72395,0.4557,1.1536,2.4823,15.8482,39.8245,31.4039
41.73548,0.456,1.1541,2.4823,15.5613,39.6623,30.8884
41.76299,0.4567,1.1551,2.4819,15.1693,39.5333,30.3059
41.77377,0.4589,1.1597,2.4799,14.2401,39.4085,29.3193
41.78314,0.467,1.1681,2.4588,15.7857,41.4641,32.2756
41.79194,0.4699,1.1728,2.457,14.9362,41.6845,31.9978
41.80202,0.4721,1.1765,2.4556,14.2704,41.8543,31.7577
41.81223,0.4751,1.1822,2.4532,13.2694,42.1087,31.3427
41.82338,0.4671,1.1751,2.4426,15.4367,42.5075,32.3032
41.83444,0.4687,1.1796,2.4417,14.2543,42.6961,31.3353
41.8457,0.4696,1.1833,2.4418,13.1713,42.7496,30.3471
41.85657,0.4708,1.1881,2.4427,11.8152,42.6879,29.1342
41.86853,0.4656,1.1843,2.4215,14.6552,44.0157,33.7199
41.87996,0.4669,1.1899,2.4226,13.1151,43.8306,32.3481
41.89048,0.4675,1.1956,2.4239,11.3628,43.8047,30.7234
41.90112,0.4679,1.201,2.4253,9.6389,43.9309,29.1318
41.91233,0.4682,1.2084,2.4279,7.1791,44.2612,26.8722
41.92329,0.4684,1.2154,2.432,4.7136,44.6614,24.5685
41.93443,0.4564,1.2022,2.3777,13.9406,46.0598,33.7194
41.94552,0.4576,1.2089,2.387,10.6212,46.1067,30.8127
41.95714,0.4606,1.2202,2.3987,6.2847,46.3428,27.3841
41.96876,0.4374,1.199,2.3588,13.6995,48.5803,33.0499
41.97934,0.4414,1.2101,2.3772,8.862,48.3388,28.9663
41.9906,0.4456,1.225,2.397,3.6552,48.3633,24.6226
42.00206,0.4494,1.2404,2.4134,359.1991,48.6165,20.9795
42.01259,0.4547,1.2627,2.4313,353.7721,49.1765,16.772
42.02353,0.4594,1.2835,2.444,349.3188,49.8451,13.4163
42.03498,0.4644,1.311,2.4583,343.9611,50.8325,9.2575
42.0465,0.4093,1.2081,2.3262,13.3514,49.5845,33.0327
42.0577,0.4143,1.2194,2.3497,8.909,48.7337,29.4672
42.06873,0.4182,1.2353,2.3784,3.8369,47.7415,25.318
42.07985,0.3634,1.1928,2.3351,11.3264,52.7231,32.7677
42.09103,0.3645,1.204,2.366,7.6496,50.8497,28.9341
42.10201,0.361,1.2118,2.3886,5.6135,49.4332,26.0436
42.1133,0.3498,1.2186,2.4143,4.4753,47.8553,22.2159
42.12413,0.3024,1.1889,2.376,12.0354,53.7875,30.7599
42.13546,0.2844,1.1907,2.394,13.6769,52.3542,27.6787
42.14841,0.2611,1.1941,2.4138,16.737,50.4459,24.7297
42.15756,0.248,1.1947,2.4191,19.4524,49.3662,24.3263
42.16842,0.2307,1.1948,2.4175,24.4519,47.7099,25.6794
42.17943,0.2232,1.1942,2.3994,29.9261,47.3391,30.0386
42.19098,0.2457,1.2126,2.503,12.3472,54.5395,27.2242
42.20223,0.249,1.2005,2.4506,19.4506,54.4555,37.8032
42.21335,0.2572,1.2096,2.3671,29.6231,57.3002,53.7431
42.225,0.2661,1.2569,2.2784,40.5556,64.818,73.7807
42.23549,0.2106,1.2283,2.5929,12.2359,52.4444,22.8509
42.24654,0.2086,1.2175,2.4805,26.4818,51.5154,39.3617
42.25835,0.2198,1.2429,2.3939,37.5128,54.7256,54.3476
42.26902,0.2224,1.2387,2.631,9.6272,48.4092,18.2722
42.27977,0.2323,1.2219,2.6117,13.1922,53.5754,24.2
42.29257,0.2724,1.202,2.6128,9.883,60.3061,30.3972
42.30286,0.317,1.192,2.6165,3.6962,65.2869,34.5538
42.31355,0.3725,1.1911,2.6065,355.3965,70.3555,40.0943
42.32457,0.4038,1.1944,2.595,350.1432,72.8077,43.7841
42.33531,0.2762,1.1617,2.6187,6.0271,43.5917,16.0485
42.34688,0.2653,1.1514,2.6371,4.8408,42.1255,13.0851
42.35847,0.2426,1.1445,2.6521,4.9819,38.9094,8.7349
42.36971,0.2085,1.1402,2.6598,6.2252,33.5766,3.2973
42.38029,0.4176,1.1592,2.5219,1.4199,40.8498,22.6692
42.39187,0.405,1.1439,2.5298,3.4581,36.71,20.1042
42.4024,0.4016,1.1365,2.531,4.48,33.9881,19.5668
42.41335,0.4051,1.1339,2.5311,4.4214,32.662,20.1877
42.42457,0.4122,1.1329,2.5308,3.5751,32.2113,21.5044
42.43558,0.4178,1.1327,2.5296,2.6304,32.5889,22.6716
42.44674,0.5092,1.2305,2.4426,348.9713,39.6308,33.2711
42.4581,0.5106,1.235,2.4377,348.0768,40.1007,34.5405
42.46966,0.513,1.242,2.4321,347.1693,40.3503,36.1526
42.48035,0.5159,1.2486,2.4281,346.6568,40.1423,37.4917
42.49135,0.5221,1.2603,2.4236,345.8549,38.8269,32.2484
42.50225,0.5232,1.2593,2.4244,346.232,38.0562,31.9765
42.51476,0.5237,1.2564,2.4264,346.5068,37.3795,31.2447
42.52477,0.5227,1.2494,2.4311,353.4807,36.5189,45.0366
42.53563,0.5228,1.2464,2.434,352.9683,35.9794,43.9779
