timestamp,log_type,message
16.84399,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
16.85513,Log,Hit Blackzone
16.85513,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
16.86631,Log,Hit Blackzone
16.86631,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
16.87784,Log,Hit Blackzone
16.87784,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
16.89009,Log,Hit Blackzone
16.89009,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
16.90005,Log,Hit Blackzone
16.90005,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
16.9108,Log,Hit Blackzone
16.9108,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
16.92215,Log,Hit Blackzone
16.92215,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
16.9332,Log,Hit Blackzone
16.9332,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
16.94454,Log,Hit Blackzone
16.94454,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
16.95552,Log,Hit Blackzone
16.95552,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
16.96688,Log,Hit Blackzone
16.96688,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
16.97813,Log,Hit Blackzone
16.97813,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
16.98923,Log,Hit Blackzone
16.98923,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.00028,Log,Hit Blackzone
17.00028,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.01149,Log,Hit Blackzone
17.01149,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.0229,Log,Hit Blackzone
17.0229,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.03464,Log,Hit Blackzone
17.03464,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.04492,Log,Hit Blackzone
17.04492,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.05624,Log,Hit Blackzone
17.05624,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.06752,Log,Hit Blackzone
17.06752,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.07843,Log,Hit Blackzone
17.07843,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.09189,Log,Hit Blackzone
17.09189,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.10093,Log,Hit Blackzone
17.10093,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.11198,Log,Hit Blackzone
17.11198,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.12347,Log,Hit Blackzone
17.12347,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.13567,Log,Hit Blackzone
17.13567,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.14611,Log,Hit Blackzone
17.14611,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.15705,Log,Hit Blackzone
17.15705,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.16796,Log,Hit Blackzone
17.16796,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.17914,Log,Hit Blackzone
17.17914,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.19115,Log,Hit Blackzone
17.19115,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.20155,Log,Hit Blackzone
17.20155,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.21255,Log,Hit Blackzone
17.21255,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.22377,Log,Hit Blackzone
17.22377,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.23501,Log,Hit Blackzone
17.23501,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.2462,Log,Hit Blackzone
17.2462,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.25723,Log,Hit Blackzone
17.25723,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.26836,Log,Hit Blackzone
17.26836,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.27942,Log,Hit Blackzone
17.27942,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.29258,Log,Hit Blackzone
17.29258,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.3023,Log,Hit Blackzone
17.3023,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.31306,Log,Hit Blackzone
17.31306,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.32443,Log,Hit Blackzone
17.32443,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.33548,Log,Hit Blackzone
17.33548,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.3469,Log,Hit Blackzone
17.3469,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.35814,Log,Hit Blackzone
17.35814,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.36888,Log,Hit Blackzone
17.36888,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.38014,Log,Hit Blackzone
17.38014,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.39165,Log,Hit Blackzone
17.39165,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.40237,Log,Hit Blackzone
17.40237,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.41349,Log,Hit Blackzone
17.41349,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.42467,Log,Hit Blackzone
17.42467,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.43583,Log,Hit Blackzone
17.43583,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.44695,Log,Hit Blackzone
17.44695,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.45841,Log,Hit Blackzone
17.45841,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.46933,Log,Hit Blackzone
17.46933,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.48076,Log,Hit Blackzone
17.48076,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.49359,Log,<b>SteamVR Interaction System</b> Headset removed
17.49359,Log,Hit Blackzone
17.49359,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.50369,Log,Hit Blackzone
17.50369,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.51424,Log,Hit Blackzone
17.51424,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.5253,Log,Hit Blackzone
17.5253,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.53646,Log,Hit Blackzone
17.53646,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.54764,Log,Hit Blackzone
17.54764,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.55932,Log,Hit Blackzone
17.55932,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.56989,Log,Hit Blackzone
17.56989,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.5811,Log,Hit Blackzone
17.5811,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.59231,Log,Hit Blackzone
17.59231,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.60336,Log,Hit Blackzone
17.60336,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.61456,Log,Hit Blackzone
17.61456,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.62585,Log,Hit Blackzone
17.62585,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.63705,Log,Hit Blackzone
17.63705,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.64806,Log,Hit Blackzone
17.64806,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.65964,Log,Hit Blackzone
17.65964,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.67141,Log,Hit Blackzone
17.67141,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.68179,Log,Hit Blackzone
17.68179,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.69451,Log,Hit Blackzone
17.69451,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.70419,Log,Hit Blackzone
17.70419,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.71494,Log,Hit Blackzone
17.71494,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.7262,Log,Hit Blackzone
17.7262,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.73725,Log,Hit Blackzone
17.73725,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.74853,Log,Hit Blackzone
17.74853,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.75979,Log,Hit Blackzone
17.75979,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.77162,Log,Hit Blackzone
17.77162,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.78217,Log,Hit Blackzone
17.78217,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.79336,Log,Hit Blackzone
17.79336,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.80437,Log,Hit Blackzone
17.80437,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.81611,Log,Hit Blackzone
17.81611,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.82678,Log,Hit Blackzone
17.82678,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.83881,Log,Hit Blackzone
17.83881,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.84925,Log,Hit Blackzone
17.84925,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.8602,Log,Hit Blackzone
17.8602,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.87134,Log,Hit Blackzone
17.87134,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.8827,Log,Hit Blackzone
17.8827,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.89551,Log,Hit Blackzone
17.89551,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.90535,Log,Hit Blackzone
17.90535,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.91611,Log,Hit Blackzone
17.91611,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.9273,Log,Hit Blackzone
17.9273,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.93888,Log,Hit Blackzone
17.93888,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.94979,Log,Hit Blackzone
17.94979,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.96113,Log,Hit Blackzone
17.96113,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.97227,Log,Hit Blackzone
17.97227,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.9833,Log,Hit Blackzone
17.9833,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
17.99421,Log,Hit Blackzone
17.99421,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.00555,Log,Hit Blackzone
18.00555,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.0168,Log,Hit Blackzone
18.0168,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.028,Log,Hit Blackzone
18.028,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.03906,Log,Hit Blackzone
18.03906,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.05008,Log,Hit Blackzone
18.05008,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.06178,Log,Hit Blackzone
18.06178,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.07257,Log,Hit Blackzone
18.07257,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.08382,Log,Hit Blackzone
18.08382,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.09673,Log,Hit Blackzone
18.09673,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.10608,Log,Hit Blackzone
18.10608,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.11723,Log,Hit Blackzone
18.11723,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.12882,Log,Hit Blackzone
18.12882,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.13935,Log,Hit Blackzone
18.13935,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.15071,Log,Hit Blackzone
18.15071,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.16177,Log,Hit Blackzone
18.16177,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.17328,Log,Hit Blackzone
18.17328,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.18421,Log,Hit Blackzone
18.18421,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.19553,Log,Hit Blackzone
18.19553,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.2071,Log,Hit Blackzone
18.2071,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.21776,Log,Hit Blackzone
18.21776,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.22894,Log,Hit Blackzone
18.22894,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.24018,Log,Hit Blackzone
18.24018,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.25113,Log,Hit Blackzone
18.25113,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.26238,Log,Hit Blackzone
18.26238,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.27362,Log,Hit Blackzone
18.27362,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.28516,Log,Hit Blackzone
18.28516,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.29776,Log,Hit Blackzone
18.29776,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.3076,Log,Hit Blackzone
18.3076,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.31822,Log,Hit Blackzone
18.31822,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.32958,Log,Hit Blackzone
18.32958,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.34089,Log,Hit Blackzone
18.34089,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.35174,Log,Hit Blackzone
18.35174,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.36291,Log,Hit Blackzone
18.36291,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.37432,Log,Hit Blackzone
18.37432,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.38526,Log,Hit Blackzone
18.38526,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.39658,Log,Hit Blackzone
18.39658,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.40844,Log,Hit Blackzone
18.40844,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.41879,Log,Hit Blackzone
18.41879,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.43014,Log,Hit Blackzone
18.43014,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.44158,Log,Hit Blackzone
18.44158,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.45241,Log,Hit Blackzone
18.45241,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.46341,Log,Hit Blackzone
18.46341,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.47465,Log,Hit Blackzone
18.47465,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.48609,Log,Hit Blackzone
18.48609,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.4991,Log,Hit Blackzone
18.4991,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.5082,Log,Hit Blackzone
18.5082,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.51941,Log,Hit Blackzone
18.51941,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.53024,Log,Hit Blackzone
18.53024,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.54118,Log,Hit Blackzone
18.54118,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.552,Log,Hit Blackzone
18.552,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.56307,Log,Hit Blackzone
18.56307,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.57495,Log,Hit Blackzone
18.57495,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.58543,Log,Hit Blackzone
18.58543,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.59714,Log,Hit Blackzone
18.59714,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.60815,Log,Hit Blackzone
18.60815,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.61956,Log,Hit Blackzone
18.61956,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.63043,Log,Hit Blackzone
18.63043,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.64172,Log,Hit Blackzone
18.64172,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.65254,Log,Hit Blackzone
18.65254,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.66366,Log,Hit Blackzone
18.66366,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.67515,Log,Hit Blackzone
18.67515,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.6866,Log,Hit Blackzone
18.6866,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.69884,Log,Hit Blackzone
18.69884,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.70868,Log,Hit Blackzone
18.70868,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.71955,Log,Hit Blackzone
18.71955,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.7309,Log,Hit Blackzone
18.7309,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.74237,Log,Hit Blackzone
18.74237,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.75349,Log,Hit Blackzone
18.75349,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.76424,Log,Hit Blackzone
18.76424,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.77919,Log,Hit Blackzone
18.77919,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.78639,Log,Hit Blackzone
18.78639,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.79711,Log,Hit Blackzone
18.79711,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.8088,Log,Hit Blackzone
18.8088,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.81954,Log,Hit Blackzone
18.81954,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.83076,Log,Hit Blackzone
18.83076,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.84228,Log,Hit Blackzone
18.84228,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.85306,Log,Hit Blackzone
18.85306,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.86432,Log,Hit Blackzone
18.86432,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.87601,Log,Hit Blackzone
18.87601,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.88667,Log,Hit Blackzone
18.88667,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.89961,Log,Hit Blackzone
18.89961,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.9095,Log,Hit Blackzone
18.9095,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.92009,Log,Hit Blackzone
18.92009,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.93156,Log,Hit Blackzone
18.93156,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.94258,Log,Hit Blackzone
18.94258,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.95347,Log,Hit Blackzone
18.95347,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.96491,Log,Hit Blackzone
18.96491,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.97667,Log,Hit Blackzone
18.97667,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.98714,Log,Hit Blackzone
18.98714,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
18.99845,Log,Hit Blackzone
18.99845,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.00967,Log,Hit Blackzone
19.00967,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.02057,Log,Hit Blackzone
19.02057,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.03184,Log,Hit Blackzone
19.03184,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.04315,Log,Hit Blackzone
19.04315,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.05426,Log,Hit Blackzone
19.05426,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.06562,Log,Hit Blackzone
19.06562,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.07648,Log,Hit Blackzone
19.07648,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.08874,Log,Hit Blackzone
19.08874,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.10088,Log,Hit Blackzone
19.10088,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.10991,Log,Hit Blackzone
19.10991,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.12126,Log,Hit Blackzone
19.12126,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.1324,Log,Hit Blackzone
19.1324,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.14335,Log,Hit Blackzone
19.14335,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.15516,Log,Hit Blackzone
19.15516,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.16606,Log,Hit Blackzone
19.16606,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.1773,Log,Hit Blackzone
19.1773,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.18859,Log,Hit Blackzone
19.18859,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.20002,Log,Hit Blackzone
19.20002,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.21142,Log,Hit Blackzone
19.21142,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.22319,Log,Hit Blackzone
19.22319,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.23507,Log,Hit Blackzone
19.23507,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.24516,Log,Hit Blackzone
19.24516,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.25669,Log,Hit Blackzone
19.25669,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.26778,Log,Hit Blackzone
19.26778,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.292,Log,Hit Blackzone
19.292,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.30307,Log,Hit Blackzone
19.30307,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.31072,Log,Hit Blackzone
19.31072,Exception,"KeyNotFoundException: Custom header ""ang_vel_at_release_y"" does not exist!"
19.31867,Log,Hit Blackzone
