time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
62.37558,0.1102,1.1784,2.4816,351.6903,312.1005,11.7697
62.39659,0.1106,1.1875,2.4778,351.1682,312.9479,14.5005
62.42215,0.1111,1.1923,2.4756,350.9597,310.3824,8.004
62.43401,0.1136,1.206,2.4709,350.1958,310.5842,12.7963
62.44275,0.1152,1.211,2.4689,349.821,310.5281,15.0388
62.45124,0.1159,1.2144,2.4674,347.8215,309.7215,12.0915
62.45969,0.1165,1.2182,2.4656,347.3049,309.9846,13.7003
62.46816,0.1173,1.2222,2.4639,346.8497,310.131,15.2407
62.47813,0.1183,1.2258,2.4623,346.5283,310.2411,16.5151
62.48869,0.1197,1.2308,2.4603,346.1609,310.3956,18.1485
62.49952,0.1211,1.2353,2.4585,345.8765,310.4872,19.5077
62.51046,0.1229,1.2404,2.4566,345.4667,310.5646,21.0468
62.52133,0.1245,1.2446,2.4551,344.7127,308.3111,16.4329
62.53191,0.1264,1.2494,2.4533,344.2617,308.3843,17.8587
62.54331,0.1282,1.2534,2.4519,343.8089,308.4206,18.9602
62.55546,0.1303,1.2578,2.4504,343.159,308.4548,20.0692
62.56537,0.1322,1.2616,2.4491,341.7168,306.6331,20.9265
62.57584,0.1347,1.2664,2.4475,341.2265,306.5353,21.7157
62.58633,0.1372,1.2706,2.446,340.9013,306.4278,22.3227
62.59759,0.1398,1.2752,2.4444,340.5746,306.2991,22.9827
62.60818,0.143,1.2807,2.4423,337.5996,305.3629,26.092
62.61947,0.1459,1.2859,2.4403,337.2577,305.218,26.9533
62.63013,0.1496,1.2926,2.4375,336.7947,304.9976,28.1817
62.64125,0.1526,1.2984,2.4348,336.2896,304.848,29.3736
62.6522,0.1564,1.3059,2.4311,335.5196,304.7156,31.0389
62.66359,0.1593,1.3128,2.4274,334.5991,304.6286,32.5009
62.67498,0.163,1.3217,2.4226,334.5464,304.0772,30.8652
62.68575,0.1663,1.3299,2.4179,333.7996,303.6064,32.7697
62.69724,0.1705,1.3403,2.4122,332.817,302.6376,35.4029
62.70817,0.1748,1.3513,2.4058,332.5037,302.9592,35.1626
62.71849,0.1784,1.3608,2.3999,331.4884,301.8801,37.8923
62.73008,0.1829,1.3728,2.3922,330.2103,300.3656,41.6488
62.74065,0.1866,1.3829,2.3855,329.1205,298.9275,45.2389
62.75247,0.191,1.395,2.377,327.7942,297.0233,50.1615
62.76336,0.1947,1.4052,2.3695,326.7038,295.2805,54.7271
62.77441,0.199,1.417,2.3603,325.3783,292.9921,60.5416
62.78541,0.2025,1.4265,2.3525,331.4111,302.1712,38.9042
62.79665,0.2066,1.4376,2.3427,329.103,300.5532,44.3451
62.80754,0.2097,1.4463,2.3346,327.0738,298.945,49.0129
62.81812,0.2132,1.456,2.3248,328.1465,300.4034,44.6535
62.82999,0.2165,1.4649,2.3149,325.5139,298.3934,49.8222
62.84124,0.2191,1.4717,2.3066,323.445,296.4198,54.1279
62.85219,0.2221,1.4791,2.2968,321.2181,293.7735,59.2317
62.86394,0.2247,1.4847,2.2885,322.2896,297.7382,51.3812
62.87448,0.2276,1.4902,2.2791,319.9264,295.0292,56.0318
62.88553,0.2298,1.4941,2.2716,317.9312,292.4262,60.0661
62.89652,0.2321,1.4977,2.2634,315.6504,288.7086,65.1405
62.9082,0.2341,1.5004,2.2562,313.686,284.3273,70.3853
62.9187,0.2356,1.5021,2.2508,312.4068,280.3566,74.7794
