timestamp,log_type,message
1.008751,Log,W: 310.3 E: 360 S: 360
1.016968,Log,W: 310.3 E: 360 S: 360
1.024406,Log,W: 310.3 E: 360 S: 360
1.031301,Log,W: 310.3 E: 360 S: 360
1.037866,Log,W: 310.3 E: 360 S: 360
1.0454,Log,W: 310.3 E: 360 S: 360
1.051976,Log,W: 310.3 E: 360 S: 360
1.057896,Log,W: 310.3 E: 360 S: 360
1.065241,Log,W: 310.3 E: 360 S: 360
1.072071,Log,W: 310.3 E: 360 S: 360
1.078512,Log,W: 310.3 E: 360 S: 360
1.085685,Log,W: 310.3 E: 360 S: 360
1.092468,Log,W: 310.3 E: 360 S: 360
1.099324,Log,W: 310.3 E: 360 S: 360
1.105869,Log,W: 310.3 E: 360 S: 360
1.113813,Log,W: 310.3 E: 360 S: 360
1.120656,Log,W: 310.3 E: 360 S: 360
1.12744,Log,W: 310.3 E: 360 S: 360
1.134274,Log,W: 310.3 E: 360 S: 360
1.142351,Log,W: 310.3 E: 360 S: 360
1.148609,Log,W: 310.3 E: 360 S: 360
1.155204,Log,W: 310.3 E: 360 S: 360
1.161628,Log,W: 310.3 E: 360 S: 360
1.167974,Log,W: 310.3 E: 360 S: 360
1.174615,Log,W: 310.3 E: 360 S: 360
1.181295,Log,W: 310.3 E: 360 S: 360
1.188169,Log,W: 310.3 E: 360 S: 360
1.1957,Log,W: 310.3 E: 360 S: 360
1.20188,Log,W: 310.3 E: 360 S: 360
1.208022,Log,W: 310.3 E: 360 S: 360
1.214447,Log,W: 310.3 E: 360 S: 360
1.220831,Log,W: 310.3 E: 360 S: 360
1.226899,Log,W: 310.3 E: 360 S: 360
1.233417,Log,W: 310.3 E: 360 S: 360
1.239811,Log,W: 310.3 E: 360 S: 360
1.246381,Log,W: 310.3 E: 360 S: 360
1.252633,Log,W: 310.3 E: 360 S: 360
1.258997,Log,W: 310.3 E: 360 S: 360
1.265372,Log,W: 310.3 E: 360 S: 360
1.271631,Log,W: 310.3 E: 360 S: 360
1.278167,Log,W: 310.3 E: 360 S: 360
1.284239,Log,W: 310.3 E: 360 S: 360
1.290619,Log,W: 310.3 E: 360 S: 360
1.297092,Log,W: 310.3 E: 360 S: 360
1.303249,Log,W: 310.3 E: 360 S: 360
1.310218,Log,W: 310.3 E: 360 S: 360
1.316586,Log,W: 310.3 E: 360 S: 360
1.323273,Log,W: 310.3 E: 360 S: 360
1.329789,Log,W: 310.3 E: 360 S: 360
1.336097,Log,W: 310.3 E: 360 S: 360
1.344463,Log,W: 310.3 E: 360 S: 360
1.351364,Log,W: 310.3 E: 360 S: 360
1.3578,Log,W: 310.3 E: 360 S: 360
1.364821,Log,W: 310.3 E: 360 S: 360
1.370854,Log,W: 310.3 E: 360 S: 360
1.377827,Log,W: 310.3 E: 360 S: 360
1.384979,Log,W: 310.3 E: 360 S: 360
1.391359,Log,W: 310.3 E: 360 S: 360
1.398118,Log,W: 310.3 E: 360 S: 360
1.404586,Log,W: 310.3 E: 360 S: 360
1.411853,Log,W: 310.3 E: 360 S: 360
1.418137,Log,W: 310.3 E: 360 S: 360
1.425125,Log,W: 310.3 E: 360 S: 360
1.432804,Log,W: 310.3 E: 360 S: 360
1.43977,Log,W: 310.3 E: 360 S: 360
1.446593,Log,W: 310.3 E: 360 S: 360
1.4533,Log,W: 310.3 E: 360 S: 360
1.459625,Log,W: 310.3 E: 360 S: 360
1.466661,Log,W: 310.3 E: 360 S: 360
1.473066,Log,W: 310.3 E: 360 S: 360
1.48011,Log,W: 310.3 E: 360 S: 360
1.486559,Log,W: 310.3 E: 360 S: 360
1.492851,Log,W: 310.3 E: 360 S: 360
1.499567,Log,W: 310.3 E: 360 S: 360
1.505936,Log,W: 310.3 E: 360 S: 360
1.513269,Log,W: 310.3 E: 360 S: 360
1.520035,Log,W: 310.3 E: 360 S: 360
1.526776,Log,W: 310.3 E: 360 S: 360
1.53356,Log,W: 310.3 E: 360 S: 360
1.540141,Log,W: 310.3 E: 360 S: 360
1.549042,Log,W: 310.3 E: 360 S: 360
1.555373,Log,W: 310.3 E: 360 S: 360
1.562036,Log,W: 310.3 E: 360 S: 360
1.568692,Log,W: 310.3 E: 360 S: 360
1.575515,Log,W: 310.3 E: 360 S: 360
1.582345,Log,W: 310.3 E: 360 S: 360
1.589328,Log,W: 310.3 E: 360 S: 360
1.596386,Log,W: 310.3 E: 360 S: 360
1.602464,Log,W: 310.3 E: 360 S: 360
1.609329,Log,W: 310.3 E: 360 S: 360
1.615807,Log,W: 310.3 E: 360 S: 360
1.62237,Log,W: 310.3 E: 360 S: 360
1.629625,Log,W: 310.3 E: 360 S: 360
1.635884,Log,W: 310.3 E: 360 S: 360
1.642138,Log,W: 310.3 E: 360 S: 360
1.649329,Log,W: 310.3 E: 360 S: 360
1.662398,Log,W: 310.3 E: 360 S: 360
1.669558,Log,W: 310.3 E: 360 S: 360
1.676324,Log,W: 310.3 E: 360 S: 360
1.682651,Log,W: 310.3 E: 360 S: 360
1.689136,Log,W: 310.3 E: 360 S: 360
1.696163,Log,W: 310.3 E: 360 S: 360
1.702983,Log,W: 310.3 E: 360 S: 360
1.709924,Log,W: 310.3 E: 360 S: 360
1.716432,Log,W: 310.3 E: 360 S: 360
1.723206,Log,W: 310.3 E: 360 S: 360
1.729657,Log,W: 310.3 E: 360 S: 360
1.73625,Log,W: 310.3 E: 360 S: 360
1.743043,Log,W: 310.3 E: 360 S: 360
1.75159,Log,W: 310.3 E: 360 S: 360
1.758291,Log,W: 310.3 E: 360 S: 360
1.764977,Log,W: 310.3 E: 360 S: 360
1.771496,Log,W: 310.3 E: 360 S: 360
1.778267,Log,W: 310.3 E: 360 S: 360
1.784844,Log,W: 310.3 E: 360 S: 360
1.791553,Log,W: 310.3 E: 360 S: 360
1.798624,Log,W: 310.3 E: 360 S: 360
1.805404,Log,W: 310.3 E: 360 S: 360
1.812406,Log,W: 310.3 E: 360 S: 360
1.819134,Log,W: 310.3 E: 360 S: 360
1.82542,Log,W: 310.3 E: 360 S: 360
1.832494,Log,W: 310.3 E: 360 S: 360
1.839387,Log,W: 310.3 E: 360 S: 360
1.846368,Log,W: 310.3 E: 360 S: 360
1.852939,Log,W: 310.3 E: 360 S: 360
1.860277,Log,W: 310.3 E: 360 S: 360
1.867761,Log,W: 310.3 E: 360 S: 360
1.874358,Log,W: 310.3 E: 360 S: 360
1.881418,Log,W: 310.3 E: 360 S: 360
1.896531,Log,W: 310.3 E: 360 S: 360
1.903668,Log,W: 310.3 E: 360 S: 360
1.911046,Log,W: 310.3 E: 360 S: 360
1.91766,Log,W: 310.3 E: 360 S: 360
1.924303,Log,W: 310.3 E: 360 S: 360
1.93078,Log,W: 310.3 E: 360 S: 360
1.937137,Log,W: 310.3 E: 360 S: 360
1.943991,Log,W: 310.3 E: 360 S: 360
1.952627,Log,W: 310.3 E: 360 S: 360
1.959274,Log,W: 310.3 E: 360 S: 360
1.966324,Log,W: 310.3 E: 360 S: 360
1.973323,Log,W: 310.3 E: 360 S: 360
1.980561,Log,W: 310.3 E: 360 S: 360
1.986921,Log,W: 310.3 E: 360 S: 360
1.993837,Log,W: 310.3 E: 360 S: 360
2.000566,Log,W: 310.3 E: 360 S: 360
2.007687,Log,W: 310.3 E: 360 S: 360
2.014184,Log,W: 310.3 E: 360 S: 360
2.020488,Log,W: 310.3 E: 360 S: 360
2.027262,Log,W: 310.3 E: 360 S: 360
2.034055,Log,W: 310.3 E: 360 S: 360
2.040746,Log,W: 310.3 E: 360 S: 360
2.047196,Log,W: 310.3 E: 360 S: 360
2.053644,Log,W: 310.3 E: 360 S: 360
2.060232,Log,W: 310.3 E: 360 S: 360
2.066751,Log,W: 310.3 E: 360 S: 360
2.073925,Log,W: 310.3 E: 360 S: 360
2.08124,Log,W: 310.3 E: 360 S: 360
2.087859,Log,W: 310.3 E: 360 S: 360
2.094262,Log,W: 310.3 E: 360 S: 360
2.100687,Log,W: 310.3 E: 360 S: 360
2.108261,Log,W: 310.3 E: 360 S: 360
2.115137,Log,W: 310.3 E: 360 S: 360
2.121711,Log,W: 310.3 E: 360 S: 360
2.128534,Log,W: 310.3 E: 360 S: 360
2.135327,Log,W: 310.3 E: 360 S: 360
2.141867,Log,W: 310.3 E: 360 S: 360
2.149404,Log,W: 310.3 E: 360 S: 360
2.157875,Log,W: 310.3 E: 360 S: 360
2.164993,Log,W: 310.3 E: 360 S: 360
2.171905,Log,W: 310.3 E: 360 S: 360
2.179025,Log,W: 310.3 E: 360 S: 360
2.18576,Log,W: 310.3 E: 360 S: 360
2.192183,Log,W: 310.3 E: 360 S: 360
2.198864,Log,W: 310.3 E: 360 S: 360
2.204911,Log,W: 310.3 E: 360 S: 360
2.211275,Log,W: 310.3 E: 360 S: 360
2.217801,Log,W: 310.3 E: 360 S: 360
2.223975,Log,W: 310.3 E: 360 S: 360
2.231172,Log,W: 310.3 E: 360 S: 360
2.237521,Log,W: 310.3 E: 360 S: 360
2.245192,Log,W: 310.3 E: 360 S: 360
2.251892,Log,W: 310.3 E: 360 S: 360
2.257855,Log,W: 310.3 E: 360 S: 360
2.265422,Log,W: 310.3 E: 360 S: 360
2.272441,Log,W: 310.3 E: 360 S: 360
2.279426,Log,W: 310.3 E: 360 S: 360
2.286402,Log,W: 310.3 E: 360 S: 360
2.292809,Log,W: 310.3 E: 360 S: 360
2.299779,Log,W: 310.3 E: 360 S: 360
2.305757,Log,W: 310.3 E: 360 S: 360
2.313023,Log,W: 310.3 E: 360 S: 360
2.319631,Log,W: 310.3 E: 360 S: 360
2.326316,Log,W: 310.3 E: 360 S: 360
2.333776,Log,W: 310.3 E: 360 S: 360
2.340935,Log,W: 310.3 E: 360 S: 360
2.347833,Log,W: 310.3 E: 360 S: 360
2.354852,Log,W: 310.3 E: 360 S: 360
2.364748,Log,W: 310.3 E: 360 S: 360
2.372277,Log,W: 310.3 E: 360 S: 360
2.387919,Log,W: 310.3 E: 360 S: 360
2.39473,Log,W: 310.3 E: 360 S: 360
2.402202,Log,W: 310.3 E: 360 S: 360
2.410411,Log,W: 310.3 E: 360 S: 360
2.417796,Log,W: 310.3 E: 360 S: 360
2.426255,Log,W: 310.3 E: 360 S: 360
2.433725,Log,W: 310.3 E: 360 S: 360
2.440614,Log,W: 310.3 E: 360 S: 360
2.447516,Log,W: 310.3 E: 360 S: 360
2.455114,Log,W: 310.3 E: 360 S: 360
2.461967,Log,W: 310.3 E: 360 S: 360
2.469378,Log,W: 310.3 E: 360 S: 360
2.476939,Log,W: 310.3 E: 360 S: 360
2.483728,Log,W: 310.3 E: 360 S: 360
2.491235,Log,W: 310.3 E: 360 S: 360
2.498444,Log,W: 310.3 E: 360 S: 360
2.505557,Log,W: 310.3 E: 360 S: 360
2.512878,Log,W: 310.3 E: 360 S: 360
2.519849,Log,W: 310.3 E: 360 S: 360
2.539931,Log,W: 310.3 E: 360 S: 360
2.548244,Log,W: 310.3 E: 360 S: 360
2.554732,Log,W: 310.3 E: 360 S: 360
2.561571,Log,W: 310.3 E: 360 S: 360
2.571415,Log,W: 310.3 E: 360 S: 360
2.578231,Log,W: 310.3 E: 360 S: 360
2.585212,Log,W: 310.3 E: 360 S: 360
2.592004,Log,W: 310.3 E: 360 S: 360
2.599073,Log,W: 310.3 E: 360 S: 360
2.605736,Log,W: 310.3 E: 360 S: 360
2.612787,Log,W: 310.3 E: 360 S: 360
2.619513,Log,W: 310.3 E: 360 S: 360
2.625536,Log,W: 310.3 E: 360 S: 360
2.633035,Log,W: 310.3 E: 360 S: 360
2.639541,Log,W: 310.3 E: 360 S: 360
2.646464,Log,W: 310.3 E: 360 S: 360
2.653302,Log,W: 310.3 E: 360 S: 360
2.660116,Log,W: 310.3 E: 360 S: 360
2.667871,Log,W: 310.3 E: 360 S: 360
2.675001,Log,W: 310.3 E: 360 S: 360
2.68206,Log,W: 310.3 E: 360 S: 360
2.688664,Log,W: 310.3 E: 360 S: 360
2.695601,Log,W: 310.3 E: 360 S: 360
2.702527,Log,W: 310.3 E: 360 S: 360
