time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
14.8386,0.0247,1.0134,1.9742,276.0754,296.3029,46.1269
14.85545,-0.0333,1.3002,1.8768,275.9151,238.3565,102.5953
14.86919,-0.024,1.2225,1.8896,281.9703,203.8723,136.642
14.87854,-0.0244,1.1401,1.9202,290.313,193.2127,147.7207
14.88692,-0.0153,1.3216,1.8702,296.7174,190.2664,151.4538
14.89537,-0.0197,1.2555,1.8858,303.439,189.0905,153.52
14.90563,-0.0285,1.1954,1.909,309.9619,188.2044,155.7056
14.91614,-0.0421,1.1205,1.9521,319.033,187.8671,158.1557
14.92703,-0.0502,1.0723,1.9892,325.752,188.0061,159.6275
14.93904,-0.0622,1.0309,2.0311,332.5998,188.4529,161.4299
14.96408,0.0022,1.3587,1.8014,339.1277,189.1501,164.0268
14.97564,-0.0463,1.2383,1.8289,352.7382,191.5103,170.5544
14.98684,-0.0684,1.1886,1.8531,358.8287,191.5177,175.2545
14.99573,0.034,1.3193,1.8173,3.6332,191.2752,178.0524
15.00479,0.0355,1.2882,1.8236,7.2035,190.7263,179.9066
15.01508,0.0408,1.2483,1.8345,11.9922,189.8247,181.8958
15.02624,0.0478,1.2221,1.8431,15.2856,188.9843,182.7449
15.03756,0.0386,1.2907,1.8778,18.3218,188.0298,183.4405
15.04864,0.0426,1.2791,1.8821,20.1608,187.3816,184.3203
15.05985,0.0425,1.2721,1.8883,21.6259,186.9463,186.3201
15.06997,0.0384,1.2718,1.8952,22.3672,186.808,188.9097
15.08225,0.0312,1.2819,1.902,22.0769,186.5649,192.6927
15.09368,0.0286,1.3077,1.9019,19.5073,185.6924,195.1467
15.10447,0.0453,1.3035,2.0247,16.009,184.2649,195.3662
15.1164,0.0577,1.3411,2.0174,10.1331,181.6834,193.8686
15.12648,0.075,1.3895,2.0138,2.853,178.9486,191.5961
15.13716,0.0872,1.4409,2.0157,355.5002,176.9406,190.2324
15.14939,0.042,1.3101,2.2124,344.9893,175.2538,188.9574
15.16027,0.0523,1.3618,2.1934,333.209,174.9878,187.0774
15.17137,0.0581,1.4204,2.1812,321.4661,176.1847,184.795
15.18307,0.0604,1.5068,2.1808,305.8263,180.3565,179.4995
15.19304,0.0672,1.5855,2.1969,292.9279,189.9818,167.2485
15.20633,0.0859,1.6764,2.231,282.0262,228.0348,123.826
15.21661,0.0421,1.3129,2.4089,285.4498,301.9365,41.9534
15.22683,0.0451,1.3332,2.394,290.6205,318.2575,23.8817
15.23795,0.0258,1.335,2.4001,295.7409,325.8608,22.4848
15.25121,0.0123,1.2542,2.4096,301.6315,324.647,35.2728
15.26054,0.0346,1.2363,2.4262,306.5681,319.1389,49.8519
15.271,0.0386,1.2238,2.44,306.0966,316.9307,53.291
15.2829,0.0037,1.218,2.4455,300.1373,322.2044,42.9895
15.29303,-0.0285,1.2204,2.4434,295.0945,330.7405,28.8509
15.30465,-0.044,1.2195,2.4428,291.5627,336.5759,18.4691
15.31626,-0.0383,1.2065,2.4509,288.4381,332.6838,19.5628
15.32688,0.016,1.1879,2.2663,286.4763,318.9563,33.3483
15.33819,0.0304,1.1586,2.2842,285.7513,303.7572,49.3156
15.35075,0.0411,1.1406,2.295,285.5999,293.8832,59.1609
15.36052,-0.01,1.1631,2.067,284.9654,288.5,63.1763
15.37183,0.0045,1.1595,2.0632,284.1824,286.8282,63.042
15.3825,0.0179,1.1608,2.0584,283.4687,286.7947,61.3217
15.39919,0.0206,1.1582,2.0585,283.3574,285.7217,62.1862
15.40903,0.0236,1.1486,2.061,283.6854,282.5612,65.7818
15.41786,0.0249,1.1444,2.0616,283.9177,281.4756,67.2222
15.42739,0.0293,1.1387,2.063,284.0822,279.7406,69.0418
15.43741,-0.0173,1.214,1.973,284.1331,277.9707,70.8115
15.44973,-0.0147,1.2064,1.9747,284.3385,275.9422,73.0817
15.46109,-0.011,1.2017,1.9752,284.6594,274.9176,74.3067
