time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
25.27274,0.2387,1.2713,0.086,294.5637,267.6404,101.3811
25.28908,0.2528,1.2288,0.1072,295.5114,252.613,115.8391
25.30009,0.2664,1.1868,0.1375,298.499,238.7762,129.3677
25.30877,0.2746,1.1568,0.1654,301.8788,230.1798,138.0426
25.31786,0.2798,1.1348,0.1906,305.0768,224.7466,143.7977
25.32774,0.2033,1.2973,0.0295,310.4137,218.5243,150.7658
25.33826,0.2077,1.2503,0.0532,316.0115,214.0996,156.272
25.3498,0.2132,1.1978,0.0914,323.415,210.2957,161.614
25.36068,0.2219,1.1548,0.1359,331.1436,207.9003,165.4824
25.37166,0.1732,1.2852,0.0152,337.5309,206.5207,167.8463
25.3841,0.1865,1.2386,0.0421,344.8044,205.0883,170.0164
25.39435,0.2008,1.1984,0.0739,351.7036,203.5573,172.0206
25.40685,0.1324,1.258,0.0313,357.0856,202.121,173.6586
25.41794,0.1446,1.2216,0.0547,3.0641,200.2519,175.6308
25.44579,0.1522,1.1956,0.0757,7.7133,198.678,177.356
25.4573,0.1663,1.1409,0.14,20.0463,194.8684,181.6406
25.46749,0.1676,1.1281,0.1508,22.4078,193.5344,182.6888
25.47729,0.0796,1.2255,0.0309,25.0588,192.5847,183.4796
25.48679,0.0839,1.2115,0.0361,27.2135,191.8832,184.0773
25.4959,0.087,1.1993,0.0424,29.2317,191.3391,184.7215
25.50552,0.0893,1.1859,0.0517,31.6401,190.8657,185.6283
25.51652,0.02,1.1996,0.0814,33.9667,190.5144,186.6614
25.52717,0.0201,1.189,0.0917,36.5577,190.2085,188.0291
25.53915,0.0192,1.1808,0.1008,38.7074,189.9699,189.4444
25.55032,0.0183,1.1758,0.1063,40.001,189.78,190.4656
25.56052,0.0169,1.1716,0.111,41.0852,189.5782,191.5967
25.57243,0.0155,1.1695,0.1133,41.6086,189.3277,192.4786
25.58328,-0.1015,1.2167,0.1932,41.8162,188.8952,193.3319
25.59433,-0.1027,1.2175,0.1911,41.7437,188.3518,193.8543
25.60539,-0.1036,1.2189,0.1873,41.3983,187.3708,194.2833
25.61664,-0.1041,1.2215,0.1834,40.9008,186.2101,194.6331
25.62816,-0.1496,1.2429,0.2511,40.3037,185.1673,194.8367
25.63914,-0.1507,1.2462,0.2447,39.0569,183.824,194.8851
25.65029,-0.151,1.2497,0.2384,37.5893,182.6569,194.8256
25.6609,-0.1838,1.2681,0.2928,35.3414,181.0154,194.7001
25.67246,-0.1845,1.2712,0.2827,33.0382,179.3957,194.4879
25.6834,-0.185,1.2754,0.2703,29.8659,177.1349,194.157
25.69513,-0.1852,1.281,0.2605,26.9346,175.1693,193.9877
25.7064,-0.1855,1.2939,0.2494,23.0463,173.0043,194.2388
25.71748,-0.1885,1.3163,0.239,18.0428,171.4678,195.3729
25.72863,-0.1931,1.3427,0.2304,12.5411,170.7116,196.9162
25.7386,-0.2314,1.3111,0.4254,3.9819,170.3643,198.7623
25.75047,-0.2326,1.3158,0.4096,354.8015,170.5307,199.385
25.76152,-0.2256,1.3219,0.3843,341.7158,171.1969,198.6074
25.77226,-0.2433,1.3075,0.4707,328.5458,172.2354,196.623
