time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
89.42995,0.226,1.417,0.4598,320.6494,3.0994,38.1977
89.44443,0.2246,1.413,0.4566,320.2356,2.919,38.0403
89.45564,0.2227,1.4095,0.4545,320.2177,2.7305,33.5749
89.46416,0.2216,1.4065,0.4528,319.752,2.402,33.2804
89.47466,0.2205,1.4035,0.4507,319.4061,2.196,33.0466
89.48478,0.2194,1.4014,0.4488,319.2608,2.082,32.931
89.50693,0.2185,1.3997,0.4471,320.3391,2.3713,31.3716
89.51817,0.2159,1.395,0.4419,320.0613,2.0147,31.3326
89.52652,0.215,1.3927,0.4394,319.7409,1.7656,31.586
89.53704,0.2142,1.3909,0.4374,319.5055,1.5378,31.7664
89.54719,0.2133,1.389,0.4353,319.236,1.3183,31.9781
89.55783,0.2123,1.3868,0.4328,318.884,1.0939,32.2186
89.56971,0.2115,1.385,0.4308,319.8735,1.262,30.2623
89.57998,0.2105,1.383,0.4282,319.7027,1.1887,30.3635
89.59099,0.2096,1.3815,0.4261,319.6158,1.1962,30.4004
89.60235,0.2086,1.3797,0.4236,320.0539,0.4025,29.4028
89.61317,0.2079,1.3784,0.4216,319.8874,0.4108,29.5362
89.62454,0.207,1.3769,0.4192,319.6121,0.4436,29.7184
89.63773,0.2063,1.3758,0.4172,319.3882,0.5363,29.8035
89.64629,0.2054,1.3746,0.4147,319.017,0.0451,29.5322
89.65762,0.2043,1.3737,0.4122,318.5809,0.4473,29.3835
89.66867,0.2034,1.3732,0.41,318.21,0.7774,29.2916
89.68007,0.2027,1.3732,0.4076,317.8109,1.0298,29.3056
89.69062,0.2019,1.3738,0.4043,317.2726,1.1883,29.5551
89.7018,0.2013,1.3752,0.4006,316.5859,1.2962,29.9308
89.71327,0.2006,1.3768,0.3972,319.2939,358.6798,30.0389
89.72475,0.1996,1.3792,0.3925,318.1576,359.1144,30.0757
89.73502,0.1985,1.3817,0.3883,317.0004,359.575,29.9443
89.74636,0.197,1.3852,0.3827,315.3215,0.2285,29.6159
89.75705,0.1958,1.3887,0.3776,317.8752,358.1391,30.5795
89.76869,0.1944,1.3935,0.3711,315.5946,358.372,30.3974
89.77895,0.1934,1.3979,0.3653,313.4333,358.3882,30.3641
89.79103,0.1923,1.4037,0.3581,310.4532,358.2816,30.4529
89.80167,0.1914,1.4089,0.3517,307.6671,358.171,30.6054
89.81239,0.1903,1.4155,0.3438,303.9903,358.1098,30.8425
89.82352,0.1891,1.4222,0.3356,317.8752,358.1391,30.5795
89.83487,0.188,1.4279,0.3285,314.1719,358.4277,30.7767
89.84583,0.1868,1.4347,0.3199,309.4122,358.8423,31.0934
89.85696,0.1859,1.4404,0.3128,305.2016,359.1678,31.4709
89.8682,0.1849,1.4472,0.3041,315.5674,356.5726,32.7802
89.8792,0.1842,1.4527,0.2971,310.8378,356.9288,33.3725
89.89055,0.1831,1.4591,0.2891,304.7789,357.492,33.9412
89.903,0.1822,1.4653,0.2813,298.4815,358.1882,34.3518
89.91287,0.1814,1.4703,0.2749,293.0877,358.992,34.4487
89.92424,0.1804,1.4762,0.2673,286.3406,0.6048,33.8821
89.93555,0.1798,1.4807,0.2613,311.1177,352.8503,37.7357
89.94634,0.1792,1.4859,0.2537,304.9861,352.9983,38.8919
89.95747,0.1789,1.4907,0.2459,299.1384,352.7604,40.4027
89.96809,0.1787,1.4943,0.2395,294.6142,352.2469,41.9087
89.97868,0.1785,1.4974,0.2331,302.6147,347.2763,44.2676
89.99018,0.1781,1.5006,0.2257,297.7671,346.1287,46.378
90.00148,0.1774,1.5033,0.2191,293.2396,344.3314,48.7158
90.01268,0.1765,1.505,0.2143,293.5885,333.1359,60.3416
90.02399,0.1752,1.5065,0.2094,290.0365,328.4562,64.7941
90.03543,0.1737,1.5075,0.2059,287.4051,323.5418,69.1543
90.04664,0.1718,1.5083,0.2029,284.7393,316.5422,75.1193
90.0576,0.1699,1.5087,0.2011,282.8708,309.7278,80.8174
90.06806,0.1674,1.5091,0.2001,281.016,300.1781,88.7278
90.07899,0.165,1.5095,0.2003,279.759,290.9242,96.4051
90.09043,0.1621,1.5101,0.2019,286.1865,307.1244,92.0733
90.10218,0.1594,1.5108,0.2044,284.7915,302.5892,94.853
90.11258,0.1559,1.5121,0.2088,283.2256,297.3365,97.8516
90.12425,0.1521,1.5141,0.2154,284.9568,263.3567,142.0722
90.13483,0.1486,1.5169,0.2227,284.4398,258.3044,145.1267
90.14605,0.1443,1.5215,0.2339,283.8377,254.148,146.8643
90.15709,0.1404,1.5263,0.2456,282.9685,253.226,145.7987
90.16843,0.1359,1.5334,0.2626,281.2221,256.4146,140.5152
90.1795,0.1321,1.5404,0.2799,279.118,267.4581,127.9889
90.19093,0.1269,1.5483,0.3045,291.0521,232.0986,176.9931
90.20207,0.1206,1.5548,0.3326,285.674,248.0859,158.8752
90.21277,0.1152,1.5588,0.3579,285.1923,276.5583,127.9198
90.22511,0.1101,1.562,0.3896,293.1082,304.2402,96.166
90.23558,0.107,1.5631,0.4141,296.9071,217.9987,189.9262
90.25008,0.1049,1.5645,0.4484,292.8523,272.0743,125.19
90.25912,0.1049,1.5674,0.468,302.218,298.1054,90.9796
90.26857,0.1055,1.5728,0.4797,314.643,308.374,70.7946
90.2796,0.1082,1.5803,0.499,330.5829,311.0674,53.8552
90.2901,0.1129,1.5844,0.5269,346.8708,309.024,39.1794
90.30205,0.1102,1.5794,0.5499,300.6758,208.794,193.4019
90.31267,0.0967,1.5621,0.5712,302.5017,223.6385,183.74
90.32407,0.0859,1.5446,0.584,310.3295,238.2812,174.0297
90.33508,0.0779,1.5335,0.5908,319.2258,248.2095,167.3478
90.346,0.0719,1.5221,0.5966,278.1571,200.93,189.5089
90.35679,0.0707,1.511,0.6003,279.6523,214.0686,178.11
90.36843,0.071,1.4966,0.6037,280.4145,195.4232,197.4443
90.37928,0.0737,1.4849,0.6057,282.1501,171.5878,219.5154
90.39101,0.0782,1.4734,0.6085,284.8342,147.1614,239.7716
90.40187,0.0814,1.4667,0.6108,286.7967,127.82,254.6944
90.41306,0.0827,1.4625,0.6125,292.3534,3.2448,24.2278
90.4239,0.0762,1.4647,0.6088,294.1755,3.3109,21.1003
90.43551,0.0703,1.4659,0.606,295.0386,1.0677,21.8891
90.44645,0.0668,1.4626,0.6077,295.4376,355.9482,26.3018
90.45748,0.0614,1.4605,0.6092,322.506,5.8974,15.1187
90.46869,0.0568,1.459,0.6101,322.3595,4.1915,18.3259
90.47965,0.0504,1.4579,0.6108,322.1617,2.5655,22.1236
90.49126,0.0457,1.4571,0.6112,330.2928,7.4844,46.9003
90.50246,0.0412,1.4564,0.6116,329.8573,6.8333,49.1783
90.5131,0.0378,1.456,0.6119,329.6115,6.5056,50.2647
90.52466,0.035,1.4554,0.6123,329.4663,6.2794,50.539
90.53512,0.0335,1.4551,0.6127,329.4856,6.1572,50.1764
90.54637,0.0323,1.4549,0.6131,329.5973,6.0637,49.4049
90.55771,0.0315,1.4551,0.6133,329.6674,5.9981,48.5982
90.56947,0.0309,1.4553,0.6133,330.4374,5.4422,34.684
90.57999,0.0302,1.4557,0.6128,330.2137,5.3331,34.267
90.59116,0.0297,1.4561,0.6123,329.8714,5.1106,34.2267
90.60245,0.0292,1.4567,0.6114,330.2852,1.7485,34.5276
90.61337,0.029,1.4572,0.6107,329.8568,1.2383,34.9928
90.62442,0.0289,1.4579,0.6097,329.3893,0.5952,35.6259
90.636,0.0289,1.4585,0.6085,328.9761,359.9702,36.2776
90.64657,0.0291,1.4591,0.6074,328.6964,359.4864,36.8024
90.65874,0.0293,1.4595,0.606,328.3337,359.0835,37.2832
90.66909,0.0296,1.4597,0.6047,331.8628,359.3004,41.1494
90.67982,0.0302,1.4597,0.6031,331.4416,359.0948,41.3303
90.69088,0.0308,1.4597,0.6017,331.1031,358.8886,41.4777
90.70239,0.0318,1.4595,0.5999,330.705,358.5518,41.7507
90.71321,0.0329,1.4594,0.5984,332.2573,358.1251,41.4371
90.72543,0.0344,1.4594,0.5967,332.0099,357.6058,42.0146
90.73582,0.036,1.4595,0.5947,331.8625,357.2321,42.5808
90.74696,0.0374,1.4595,0.593,331.7809,357.0465,43.0032
90.75742,0.0391,1.4595,0.5908,331.6285,356.8979,43.459
90.76887,0.0406,1.4593,0.5888,331.3924,356.8181,43.7949
90.7802,0.0426,1.459,0.5863,330.9629,357.532,42.0301
