time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
84.58002,0.1436,1.283,0.2826,0.7522,34.8993,30.7517
84.59534,0.1471,1.2717,0.2836,358.6859,33.7863,28.8776
84.60645,0.1463,1.3011,0.2693,3.501,34.6814,40.2397
84.6155,0.1494,1.2937,0.2687,2.1677,33.4791,38.3465
84.62439,0.1519,1.2863,0.2686,0.8691,32.3266,36.3357
84.63518,0.1537,1.2797,0.2686,359.6334,31.2841,34.41
84.64586,0.1557,1.2714,0.269,357.9756,29.9054,31.8469
84.65791,0.1576,1.2641,0.2698,356.4503,28.6713,29.6139
84.68115,0.1544,1.3188,0.2405,2.8042,34.3884,38.8799
84.69226,0.1614,1.302,0.2378,359.5615,30.9846,33.6838
84.7042,0.1656,1.2907,0.2377,357.5487,29.1284,30.5876
84.71355,0.1619,1.3236,0.2173,3.5341,35.3313,35.3313
84.72467,0.1644,1.3103,0.2169,1.593,33.2094,31.5616
84.73567,0.1657,1.2983,0.2179,359.7245,31.5169,28.3532
84.74655,0.1674,1.2832,0.2209,357.0592,29.5369,24.6501
84.75779,0.169,1.2674,0.2263,353.8925,27.7457,21.0865
84.76865,0.1688,1.2538,0.2332,350.9438,26.5071,18.0449
84.77972,0.1669,1.2367,0.245,346.9673,25.3111,14.2394
84.79076,0.163,1.3309,0.1667,3.5341,35.3313,35.3313
84.80191,0.1644,1.306,0.1744,359.5486,33.5099,30.9772
84.81336,0.1645,1.2857,0.1837,355.9458,32.3222,27.3785
84.82456,0.1803,1.3094,0.1586,3.2158,37.4795,34.1428
84.83591,0.1816,1.2841,0.1718,358.9006,35.7834,29.6962
84.84594,0.1828,1.2655,0.1842,355.2772,34.5376,26.286
84.8578,0.184,1.2463,0.2,350.9919,33.2216,22.4699
84.86829,0.1847,1.2328,0.2135,347.5024,32.2937,19.5266
84.87992,0.1844,1.2189,0.2309,343.2925,31.5319,16.077
84.89073,0.1827,1.2089,0.2463,339.7759,31.3242,13.1507
84.90247,0.1925,1.2912,0.1219,3.631,38.6652,31.9975
84.91341,0.1909,1.2733,0.1317,0.465,38.1159,28.806
84.92541,0.1877,1.254,0.1448,356.7393,38.0204,25.063
