time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
79.43406,0.4384,1.2116,2.3986,352.7381,21.9879,18.1019
79.44736,0.4544,1.2686,2.3349,4.7475,23.1904,35.2657
79.45837,0.4573,1.2584,2.344,2.0062,21.7608,33.3308
79.46751,0.4587,1.2432,2.359,357.3262,19.9808,30.1485
79.47863,0.4582,1.2322,2.3724,353.0452,18.9414,27.5082
79.49014,0.4615,1.2722,2.3071,3.9801,23.5577,39.1883
79.50137,0.4609,1.2581,2.3179,359.0298,22.9299,36.2189
79.51213,0.4595,1.2441,2.3329,352.5283,22.9022,32.6722
79.52417,0.4583,1.2602,2.2946,3.9323,26.6681,34.4439
79.54923,0.4594,1.2491,2.3097,357.3238,26.4871,30.9434
79.56049,0.4622,1.2414,2.3445,344.0497,27.1784,23.9259
79.5686,0.4642,1.2416,2.3611,338.3783,27.8878,20.8651
79.58045,0.4666,1.2461,2.3721,333.9724,28.5756,18.541
79.5903,0.4699,1.2546,2.3846,328.3337,29.9659,15.3248
79.60142,0.4494,1.2486,2.2441,4.7179,28.706,28.706
79.61218,0.4498,1.2429,2.2562,359.5513,28.7348,25.5956
79.6237,0.4489,1.2391,2.2664,355.5427,28.9768,22.889
79.63499,0.4164,1.2153,2.2574,6.5794,31.4412,28.1989
79.64574,0.412,1.2112,2.2688,3.1107,31.1224,24.885
79.65702,0.4075,1.2085,2.2769,0.6994,30.8062,22.3574
79.66792,0.4018,1.2063,2.286,358.1712,30.2755,19.6425
79.67979,0.3975,1.2056,2.2929,356.2408,29.7493,17.7162
79.69009,0.3941,1.2062,2.2998,354.1392,29.0804,15.9856
79.7012,0.3923,1.2078,2.3052,352.4115,28.5112,14.8324
79.71286,0.3645,1.1867,2.2512,9.0996,33.7284,30.5461
79.72446,0.3611,1.1872,2.261,7.1354,32.641,28.7017
79.73501,0.3566,1.1877,2.2702,5.5412,31.8683,26.9135
79.74557,0.3014,1.1803,2.3053,9.1383,34.7879,29.4866
79.757,0.2944,1.1829,2.3137,8.0388,34.26,27.353
79.76868,0.2863,1.1856,2.3217,7.0811,33.9653,24.9595
79.77892,0.279,1.1876,2.3276,6.5271,33.8002,22.985
79.79083,0.2516,1.1927,2.3449,7.1843,36.3406,26.6344
79.80169,0.242,1.1955,2.3508,7.0603,35.8146,24.6311
79.8128,0.2296,1.1991,2.3581,6.9561,34.8555,22.4261
79.82388,0.2178,1.2027,2.3648,6.8663,33.6193,20.6918
