time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
90.90629,-0.059,1.2574,-0.0784,318.136,315.3057,58.71
90.91727,-0.0512,1.227,-0.0758,314.9713,313.0563,60.8596
90.92808,-0.0466,1.2916,-0.0982,312.4984,310.4547,62.9939
90.93685,-0.0338,1.2654,-0.0984,309.9332,307.4268,65.5032
90.94604,-0.0241,1.2442,-0.0975,307.9502,304.6927,67.8353
90.95633,-0.0099,1.2147,-0.0948,305.3554,300.1537,71.7601
90.96746,-0.0574,1.3102,-0.1124,302.7943,294.2437,77.1013
90.9784,-0.0445,1.2803,-0.1132,300.8889,288.3026,82.6984
90.9897,-0.0307,1.2422,-0.1104,299.1603,279.9136,90.8865
91.00156,-0.0214,1.2086,-0.1041,298.3126,271.9692,98.92
91.01252,-0.013,1.1656,-0.0904,298.1618,261.4871,109.8322
91.02406,-0.0075,1.1276,-0.0725,298.9096,252.307,119.5848
91.03531,-0.0029,1.0803,-0.0418,301.0431,241.5248,131.3517
91.05975,-0.0484,1.3204,-0.1693,304.4314,232.144,141.9688
91.07409,-0.0399,1.2121,-0.1397,312.7537,219.7582,156.7744
91.08356,-0.057,1.3133,-0.171,319.4707,214.2661,164.0458
91.09237,-0.0519,1.2605,-0.1565,324.5189,211.1766,168.348
91.10183,-0.0477,1.2224,-0.1422,328.4598,209.2777,171.148
91.1119,-0.0419,1.1752,-0.1192,333.77,207.1318,174.4654
91.12305,-0.0366,1.1377,-0.0962,338.4166,205.665,176.9376
91.13439,-0.0317,1.098,-0.0656,343.8385,204.5435,179.4734
91.14506,-0.0297,1.0688,-0.0369,348.2791,203.999,181.537
91.1564,-0.0551,1.3037,-0.1982,353.7956,203.6173,184.2577
91.16772,-0.0555,1.2536,-0.1791,359.4327,203.4811,187.1667
91.17873,-0.0555,1.2158,-0.1599,3.9527,203.5237,189.4899
91.19058,-0.0511,1.2702,-0.1562,8.9085,203.6655,192.0145
91.20108,-0.049,1.2408,-0.1428,12.686,203.7817,193.9992
91.21252,-0.0465,1.2117,-0.1272,16.5749,203.9008,196.2636
91.22379,-0.0444,1.1915,-0.1149,19.3926,203.9143,198.1592
91.23613,-0.0416,1.1725,-0.1021,22.1534,203.7417,200.2553
91.24575,-0.0378,1.1577,-0.0908,24.4721,203.2668,202.213
91.25651,-0.0197,1.2415,-0.0342,26.0699,202.589,203.6602
91.26787,-0.0133,1.2347,-0.0273,27.7746,201.4265,205.1763
91.27957,-0.0069,1.232,-0.0218,28.8726,200.0967,206.2329
91.29033,0.0003,1.2336,-0.0145,29.6512,198.4438,207.5391
91.30141,0.0008,1.2623,0.0641,29.5355,197.6379,210.0212
91.31282,-0.0093,1.283,0.0685,27.6321,197.5874,213.6039
91.32382,-0.0246,1.3236,0.0625,22.1021,196.8812,218.1057
91.33485,0.0106,1.2962,0.1889,14.9023,194.8476,219.1833
91.34653,0.0217,1.3342,0.1511,3.3948,191.6076,216.3672
91.35788,0.0423,1.3838,0.115,351.1494,188.8031,212.8174
91.36843,0.0719,1.4723,0.0793,333.5557,186.555,208.4007
91.37928,0.0956,1.5739,0.0695,316.2128,185.9212,204.7523
91.39114,0.1237,1.7066,0.0993,294.767,186.7705,199.5867
91.40246,0.1595,1.8331,0.179,272.788,213.5441,167.4294
91.41308,0.0529,1.3339,0.3886,285.284,354.6483,20.351
91.42417,0.0649,1.3848,0.3129,304.1303,357.174,12.208
91.43755,0.0751,1.4366,0.28,318.319,357.6165,10.0085
91.44787,0.0429,1.2923,0.4383,323.4337,0.1603,12.3153
91.45702,0.0663,1.2635,0.4567,324.7699,1.1044,20.4697
91.46973,0.1209,1.2291,0.4682,326.6931,0.2966,35.154
91.4816,0.1757,1.2041,0.4839,326.346,359.7697,49.1008
91.49104,0.1799,1.1885,0.5095,322.857,0.0174,50.6224
91.50268,0.1721,1.1742,0.538,318.4383,0.1187,49.0591
91.51221,0.1533,1.1624,0.5625,313.903,359.1333,44.2752
91.52716,-0.0117,1.1548,0.306,312.1042,357.7661,37.5082
91.53812,-0.0081,1.1672,0.276,311.8879,356.7872,29.8585
91.54857,-0.0011,1.1789,0.2519,312.6548,355.8785,25.7558
91.55874,-0.0534,1.1294,0.1028,313.0732,354.349,24.0746
91.56784,-0.034,1.1263,0.091,313.5173,351.9411,24.9665
91.57792,-0.0129,1.1179,0.0841,314.2086,349.0977,27.7568
91.58896,-0.001,1.1107,0.0818,314.9834,347.3449,30.5079
91.6006,0.0045,1.1029,0.0824,315.9571,346.3082,33.6475
91.61222,0.0072,1.0978,0.0827,317.0677,345.7632,36.4523
91.62299,0.0102,1.0951,0.0819,318.005,345.3321,38.5597
91.63501,-0.0926,1.1466,0.0121,318.9962,344.6554,40.5659
91.64561,-0.0868,1.1451,0.0094,319.58,344.0131,41.5924
91.6572,-0.0788,1.1451,0.0048,319.8623,343.3084,41.9557
91.66783,-0.057,1.1851,-0.022,319.7557,342.8839,41.4413
91.67861,-0.0532,1.1862,-0.0247,319.3318,342.799,40.6555
91.68992,-0.0506,1.184,-0.0252,318.4079,342.8485,39.6848
91.70087,-0.0491,1.1797,-0.0243,317.5065,342.8776,39.0795
91.71383,-0.0465,1.1731,-0.0229,316.5501,342.692,38.8544
91.72367,-0.0431,1.167,-0.0218,315.9431,342.3086,39.1249
91.73499,-0.0531,1.2237,-0.0236,315.3229,341.6289,39.9319
91.74586,-0.0495,1.2146,-0.0225,314.7296,340.963,40.8424
91.75664,-0.0471,1.2078,-0.0216,314.2404,340.5174,41.4438
91.76753,-0.0447,1.2015,-0.0213,313.7206,340.1128,41.9438
91.77898,-0.0575,1.2461,-0.0188,313.3365,339.8166,42.2825
91.7907,-0.0549,1.2403,-0.0195,312.8719,339.3597,42.7939
91.80152,-0.051,1.2333,-0.0203,312.3508,338.7108,43.4058
91.81322,-0.0429,1.2516,-0.039,311.9326,338.0746,43.9426
91.82384,-0.0377,1.2452,-0.0408,311.4799,337.3354,44.5138
91.83521,-0.0341,1.241,-0.0426,311.1543,336.8589,44.8401
91.84632,-0.0301,1.2377,-0.0454,310.9146,336.401,45.1153
