time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
85.76601,0.1214,1.4174,2.597,337.0943,334.3436,25.0043
85.77969,0.1216,1.4205,2.5913,334.0482,332.7393,26.7871
85.79053,0.1223,1.4232,2.5872,336.5147,334.2739,24.755
85.79939,0.1223,1.4262,2.5823,334.1623,333.1157,26.0026
85.81078,0.1221,1.4305,2.5758,331.0789,331.5802,27.4985
85.82169,0.1217,1.4346,2.5697,328.4712,330.1941,28.7836
85.83285,0.1214,1.4391,2.5629,325.9328,328.7172,30.1612
85.84558,0.121,1.445,2.5541,322.9113,326.7339,31.9996
85.85588,0.1207,1.4513,2.5445,319.8958,324.4677,34.1729
85.88024,0.1205,1.4567,2.5358,334.7056,332.4801,25.6102
85.89198,0.12,1.4711,2.5138,328.3097,328.934,29.2422
85.90044,0.1206,1.4761,2.5033,332.7605,330.279,26.8805
85.91044,0.1208,1.481,2.4942,329.9211,328.9177,28.9533
85.92144,0.1214,1.4876,2.482,326.2173,326.8547,32.1476
85.9333,0.122,1.4931,2.4716,323.0225,324.8564,35.3029
85.94395,0.1229,1.4993,2.4593,319.1808,322.0701,39.6364
85.95473,0.124,1.5055,2.4468,315.4426,318.554,44.7811
85.96629,0.1253,1.5106,2.4363,312.6031,314.9826,49.5995
85.97741,0.1267,1.5163,2.4235,327.2821,327.5053,29.7229
85.98849,0.1278,1.5208,2.4127,323.8916,325.6542,32.7435
85.99905,0.1293,1.5258,2.3993,320.0332,323.1346,36.5756
86.01115,0.1304,1.5295,2.3882,319.3141,322.005,32.6274
86.021,0.132,1.5338,2.3746,315.7247,319.2057,36.8805
86.03248,0.1333,1.537,2.3632,312.8397,316.6527,40.7799
86.04367,0.135,1.5405,2.3497,300.2908,299.0424,53.3854
86.05477,0.1369,1.5436,2.3362,298.3422,291.6741,62.4464
86.06586,0.1384,1.5459,2.3251,297.2699,284.7621,70.7063
86.07723,0.1404,1.5485,2.3118,296.8477,275.9482,81.0945
86.0884,0.1423,1.5505,2.3011,297.1574,269.1442,89.1757
86.09909,0.1445,1.5523,2.2881,297.9174,261.83,98.1039
86.11044,0.1462,1.5534,2.2774,298.5804,256.3512,104.9124
86.1216,0.148,1.554,2.2649,293.1081,277.653,77.4037
86.13291,0.1493,1.5539,2.2548,292.4944,271.5813,84.3287
86.14371,0.1505,1.5535,2.2435,291.9651,264.0333,92.5884
86.15524,0.1515,1.553,2.2328,291.8486,256.2402,100.8816
86.16666,0.1523,1.5526,2.2244,290.8942,248.6196,109.7317
86.17738,0.1533,1.552,2.2146,291.8581,242.8545,115.7163
86.18823,0.1544,1.5514,2.2067,292.8386,239.3746,119.4114
86.19949,0.1559,1.5504,2.1975,294.0504,236.072,123.0472
86.21043,0.1572,1.5495,2.1903,295.0637,233.3499,126.1094
86.22163,0.1587,1.5484,2.1822,296.2624,230.023,129.8884
86.23321,0.1602,1.5472,2.1746,295.5013,221.4659,141.8547
86.24536,0.1612,1.5462,2.1688,296.6589,218.5074,145.0595
86.25517,0.1624,1.5448,2.1624,298.0713,215.0215,148.7772
86.26615,0.1632,1.5436,2.1575,302.2272,208.1678,160.2429
86.27801,0.1644,1.542,2.152,303.6481,206.2454,162.3751
86.28854,0.1655,1.5406,2.1478,304.702,205.2055,163.6224
86.29955,0.1669,1.5389,2.1432,305.8177,204.3176,164.7505
86.31068,0.1681,1.5375,2.1398,306.6167,203.7138,165.5425
86.32211,0.1696,1.5356,2.1363,307.3886,202.9644,166.4309
86.33297,0.171,1.5338,2.1336,308.0757,201.9627,167.4059
86.3445,0.1719,1.5323,2.132,309.8244,202.9817,169.1267
86.35559,0.1728,1.5307,2.1309,310.4967,201.4223,170.2553
86.36638,0.1735,1.5296,2.1305,311.0248,200.1282,171.0874
86.378,0.1743,1.5284,2.1306,315.1758,199.2325,175.7822
86.38895,0.175,1.5275,2.1311,315.4491,198.3148,176.201
86.39967,0.1759,1.5265,2.1322,315.6423,197.2496,176.7414
86.41067,0.177,1.5256,2.1337,315.6618,196.1022,177.4034
86.4217,0.1779,1.5249,2.1354,318.2926,198.3618,180.4165
86.43382,0.1788,1.5243,2.1385,318.1143,196.97,181.2374
86.44402,0.1795,1.5239,2.1417,317.8753,195.7756,181.8756
86.45538,0.1802,1.5237,2.1468,317.4879,194.1195,182.7013
86.46627,0.1808,1.524,2.1517,317.0663,192.6587,183.4297
86.47807,0.1813,1.5247,2.1587,316.2995,190.6022,184.4276
86.48891,0.1814,1.5257,2.1672,320.4815,195.6148,184.1936
86.49975,0.1814,1.5268,2.1754,319.0574,193.8025,184.7547
86.51127,0.181,1.5286,2.187,316.9601,191.4457,185.354
86.52186,0.1805,1.5309,2.1984,314.8712,189.4173,185.7149
86.53336,0.1795,1.5344,2.2145,321.4351,193.7336,186.2301
86.54447,0.1784,1.5381,2.2299,318.4672,191.9266,185.7514
86.55532,0.1771,1.544,2.252,314.2405,189.769,185.1467
86.56636,0.176,1.5496,2.2733,309.7717,187.7426,185.2087
86.57768,0.1744,1.5561,2.3025,302.6414,185.0262,185.9536
86.58866,0.1729,1.5611,2.3343,293.1905,182.5505,186.9435
86.5996,0.1724,1.5637,2.3619,320.4,190.9285,187.1102
86.61102,0.1724,1.5644,2.3959,306.6967,193.6437,181.4317
86.6218,0.1706,1.5602,2.4272,294.0044,201.0665,170.6653
86.63421,0.1692,1.5558,2.4631,315.8345,186.4657,188.549
86.64496,0.1698,1.5537,2.4887,300.259,184.2621,184.6755
86.65543,0.1725,1.55,2.5203,281.2649,176.9434,182.9019
86.66826,0.1786,1.5442,2.5532,277.7484,12.5523,336.9012
86.67794,0.1847,1.5355,2.5807,291.6469,1.7224,340.409
86.68889,0.1875,1.5208,2.6058,301.5775,359.7086,339.0872
86.69981,0.182,1.4959,2.6264,307.6214,359.4152,344.2506
86.7113,0.1713,1.4741,2.6374,307.8222,182.5971,185.0878
86.72263,0.1624,1.4631,2.6436,306.8048,207.5997,159.8277
86.73314,0.1523,1.4542,2.6509,314.1377,229.3807,135.1099
86.74536,0.1458,1.4419,2.6567,286.3385,184.8922,173.4709
86.75533,0.1403,1.4225,2.66,288.9435,185.5666,174.489
86.76753,0.1367,1.4012,2.6605,292.605,172.6037,188.4087
86.7791,0.1375,1.3856,2.6602,295.6963,158.8085,200.7671
86.78886,0.1406,1.3728,2.6603,298.5856,144.5746,212.3737
86.7995,0.1442,1.3609,2.6609,301.2536,130.482,223.3981
86.81096,0.1449,1.3506,2.6614,303.0706,121.4161,230.4461
86.82162,0.1441,1.3428,2.6619,286.0112,334.4009,22.3259
86.83322,0.1417,1.3349,2.6627,287.3684,331.3168,23.7012
86.84467,0.1393,1.3298,2.6634,288.895,325.4898,28.6005
86.85547,0.1359,1.3244,2.6641,322.5247,342.7076,1.0322
86.86673,0.1327,1.3206,2.6643,323.2073,340.8381,3.7437
86.87887,0.1289,1.3167,2.6642,323.6367,339.6276,6.0275
