time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
57.90771,0.1228,1.4778,2.4926,321.5523,255.549,39.3998
57.92667,0.1238,1.4825,2.4772,317.2386,264.3647,23.1276
57.93753,0.1254,1.4866,2.4629,318.2046,259.2705,30.1544
57.9484,0.1271,1.4883,2.4527,319.725,255.3054,36.585
57.9595,0.1286,1.4909,2.4413,321.5491,251.882,42.6345
57.9703,0.1299,1.4929,2.4316,314.1096,261.0521,25.0337
57.98157,0.1319,1.4952,2.4195,315.7553,257.2275,31.679
57.99308,0.1336,1.4969,2.4091,317.3553,254.4668,36.9148
58.00386,0.1356,1.4986,2.3967,308.2855,257.7383,26.8117
58.01635,0.1372,1.4997,2.3863,309.8067,254.0038,32.8216
58.02619,0.1394,1.5008,2.3737,311.9755,250.28,39.211
58.03735,0.1413,1.5015,2.3632,314.0147,247.6535,44.0663
58.04853,0.1437,1.502,2.3508,316.5942,244.8433,49.5268
58.07208,0.1459,1.5022,2.3388,319.2132,242.2707,54.6738
58.08289,0.1498,1.5024,2.3182,300.0562,248.9838,34.0894
58.09235,0.1506,1.5,2.3083,300.8474,244.1899,40.3386
58.10398,0.1516,1.4978,2.2973,302.033,239.3437,46.5773
58.116,0.1522,1.4957,2.2888,291.9828,232.3058,52.3058
58.12572,0.1527,1.4929,2.2793,293.6043,226.2483,58.8123
58.13672,0.1532,1.4906,2.2721,295.2857,222.1805,62.9947
58.14774,0.1538,1.4882,2.2643,297.5016,218.5508,66.502
58.15912,0.1543,1.4862,2.2585,286.383,201.9359,87.7464
58.17015,0.155,1.4839,2.2523,288.7703,200.5344,88.4984
58.18146,0.1558,1.4819,2.2468,290.9893,199.6463,88.8115
58.19213,0.1563,1.48,2.2428,292.6277,198.2272,89.8544
58.20344,0.1566,1.4776,2.2384,294.3363,195.6035,92.2562
58.21408,0.1567,1.4753,2.2352,295.5142,193.0893,94.7129
58.22526,0.1566,1.4726,2.2318,288.7522,165.2104,129.9101
58.23622,0.1566,1.4706,2.2293,289.9093,164.3555,130.6609
58.24738,0.1568,1.4685,2.2266,290.9813,164.1413,130.7407
58.25786,0.1569,1.467,2.2247,291.5262,164.4002,130.3068
58.26934,0.1569,1.4653,2.2229,295.3612,145.8431,153.2259
58.28059,0.1568,1.4639,2.2217,295.4524,146.114,152.5767
58.29202,0.1565,1.4625,2.2208,295.5785,146.2473,151.824
58.30279,0.1561,1.4615,2.2205,295.8381,146.2063,151.2495
58.31445,0.1554,1.4607,2.2206,296.4573,145.9865,150.69
58.32556,0.1547,1.4604,2.2213,297.3455,145.6496,150.299
58.33619,0.1541,1.4603,2.2221,301.4608,135.8623,166.1103
58.34701,0.1535,1.4603,2.2233,302.1564,135.5228,166.0034
58.3588,0.153,1.4604,2.2245,302.4829,135.1339,166.1139
58.36915,0.1525,1.4605,2.2261,306.6341,131.4981,170.8058
58.38078,0.1519,1.4608,2.2279,306.7372,130.9146,171.0314
58.39185,0.1512,1.4615,2.2305,306.9536,130.1116,171.2742
58.40261,0.1503,1.4623,2.2332,307.2073,129.3008,171.4727
58.41491,0.1491,1.4637,2.2371,310.3659,128.8087,174.5898
58.42538,0.1473,1.4654,2.2418,310.7205,127.2611,174.9629
58.43658,0.1455,1.467,2.2464,310.9243,125.6804,175.4203
58.44804,0.1429,1.4694,2.2526,310.9468,123.4417,176.1549
58.45805,0.1403,1.4719,2.2583,310.627,121.3205,176.9
58.46922,0.1366,1.4755,2.2667,309.8695,118.3445,177.9856
58.48102,0.1328,1.4791,2.2751,311.2048,125.5072,175.541
58.49173,0.1275,1.4846,2.2875,309.7474,121.7852,176.8794
58.50307,0.1212,1.4917,2.3029,308.3169,117.4381,178.9442
58.51508,0.1153,1.4984,2.3179,307.351,112.7926,182.2224
58.52501,0.1069,1.5057,2.3387,311.8708,123.452,177.5962
58.53694,0.0995,1.5111,2.3581,309.5421,117.4038,184.3499
58.54873,0.0917,1.5169,2.3824,305.5182,108.771,194.8542
58.55942,0.0865,1.521,2.4026,310.0457,119.4394,178.9292
58.56994,0.0811,1.525,2.4272,302.0088,109.1884,191.3168
58.58159,0.077,1.5273,2.4466,296.1965,93.2012,209.0332
58.59246,0.0718,1.5291,2.4681,294.4403,63.7871,240.258
58.60332,0.0662,1.5305,2.487,300.7039,36.6749,268.848
58.61507,0.0623,1.5321,2.501,310.0276,22.2014,284.1134
58.62607,0.0597,1.5343,2.5174,305.8882,115.2709,179.0028
58.63714,0.0589,1.5354,2.5316,299.8993,99.9237,195.6563
58.64789,0.0576,1.5334,2.5495,297.0384,81.4502,216.5235
58.65959,0.0556,1.5308,2.5609,296.8358,68.5535,233.1907
58.67144,0.0513,1.5273,2.5704,296.5802,114.7024,169.4022
58.68073,0.0475,1.5235,2.577,291.424,119.5564,168.9893
58.69255,0.0441,1.5168,2.5841,286.8338,135.2009,157.161
58.70352,0.042,1.5087,2.5894,285.8372,152.6469,141.8425
58.71495,0.0418,1.5014,2.5926,286.855,158.7818,136.1571
58.72573,0.0427,1.4929,2.595,288.692,155.9523,138.3316
58.73654,0.0441,1.4863,2.5959,280.8517,152.6145,126.6253
58.74855,0.0462,1.4789,2.5963,283.3651,139.0929,137.9483
58.75944,0.048,1.4733,2.5958,285.5649,131.0571,143.9594
58.77055,0.0501,1.4677,2.5949,287.7138,125.3266,147.4303
58.78189,0.052,1.4631,2.5934,291.7251,242.6615,36.6723
58.79261,0.0533,1.46,2.5917,292.0591,239.9798,38.6588
58.80364,0.0546,1.4568,2.5893,293.3159,237.8889,40.5755
58.81487,0.0553,1.4546,2.5871,312.593,254.0015,17.8566
58.82595,0.056,1.4524,2.5842,314.1329,253.2764,19.6058
58.8363,0.0566,1.4509,2.5818,315.3828,252.8981,20.932
58.84834,0.0572,1.4498,2.5787,316.6451,252.6156,22.2503
58.85923,0.0583,1.4493,2.5755,317.6544,252.2902,23.255
58.8703,0.0594,1.4495,2.5726,318.2654,251.877,23.9535
58.8813,0.061,1.4502,2.5691,318.7041,251.1188,24.6912
58.89243,0.0627,1.4512,2.566,321.6122,258.3621,30.2474
58.90368,0.0649,1.453,2.5618,321.4473,257.1354,30.9113
58.91528,0.0669,1.4546,2.5581,321.1974,255.9493,31.6955
58.92585,0.0692,1.4567,2.5532,321.7826,258.215,28.4055
58.93753,0.0714,1.4588,2.5478,321.5734,256.7032,30.3063
58.94792,0.0733,1.4609,2.5427,321.6432,255.5409,32.1174
58.95908,0.0756,1.4638,2.5359,320.1592,257.0501,25.6302
